Open time,price_normalized,phase,class
1556150400000,0.3024317668787184,1,-1
1556236800000,0.4376829898386831,6,1
1556323200000,0.4481904986443423,1,-1
1556409600000,0.5966219572777026,6,1
1556496000000,0.3873368146214113,1,-1
1556582400000,0.8703240208347482,2,0
1556668800000,0.7808857808857792,2,0
1556755200000,0.731369047619047,2,0
1556841600000,0.8053925715689209,2,0
1556928000000,0.7742761158214682,6,1
1557014400000,0.5533009034051432,7,0
1557100800000,0.6921876681373069,1,-1
1557187200000,0.3513022410660218,2,0
1557273600000,0.8868959261091859,2,0
1557360000000,0.9361816973924604,2,0
1557446400000,0.6780614306884005,2,0
1557532800000,0.724272504479272,6,1
1557619200000,0.2815698774262101,1,-1
1557705600000,0.7485447154471545,2,0
1557792000000,0.4540472835447004,2,0
1557878400000,0.8016791979949872,6,1
1557964800000,0.262747967479675,7,0
1558051200000,0.4370158102766801,7,0
1558137600000,0.3345830983111584,1,-1
1558224000000,0.8773170802608496,6,1
1558310400000,0.6386912757242589,7,0
1558396800000,0.4934026242075779,7,0
1558483200000,0.2966061705989116,1,-1
1558569600000,0.813596399849995,2,0
1558656000000,0.5463461538461536,2,0
1558742400000,0.6381227515534704,2,0
1558828800000,0.8614904365858504,2,0
1558915200000,0.5239884755104592,6,1
1559001600000,0.712186479538664,7,0
1559088000000,0.6962143273150849,7,0
1559174400000,0.2474047472083504,1,-1
1559260800000,0.9196704428424304,6,1
1559347200000,0.5538553692006069,1,-1
1559433600000,0.6946144851777946,6,1
1559520000000,0.0486287578976595,7,0
1559606400000,0.3246092272784563,1,-1
1559692800000,0.6289207211657206,2,0
1559779200000,0.807744067996694,2,0
1559865600000,0.670436677608893,6,1
1559952000000,0.4856802315681937,7,0
1560038400000,0.2835831348928426,1,-1
1560124800000,0.9268172888015715,6,1
1560211200000,0.6063190357805954,1,-1
1560297600000,0.8239458893944195,2,0
1560384000000,0.6955201974715672,2,0
1560470400000,0.9362883963783816,2,0
1560556800000,0.8107008340059223,2,0
1560643200000,0.3373996509598602,2,0
1560729600000,0.7367611336032371,6,1
1560816000000,0.3404855575111271,1,-1
1560902400000,0.8589825581395343,2,0
1560988800000,0.8243008678881405,2,0
1561075200000,0.9769686267943324,2,0
1561161600000,0.6523403430564979,2,0
1561248000000,0.4189931459412984,2,0
1561334400000,0.8335214123137558,2,0
1561420800000,0.9646359223300978,2,0
1561507200000,0.6069089277703003,6,1
1561593600000,0.2725724193515612,1,-1
1561680000000,0.946984877631719,6,1
1561766400000,0.4429396184248629,7,0
1561852800000,0.0622856213356717,7,0
1561939200000,0.4750774587153032,1,-1
1562025600000,0.920858262842996,2,0
1562112000000,0.9549115870878052,6,1
1562198400000,0.09594708994709,7,0
1562284800000,0.2855387539114324,1,-1
1562371200000,0.4168225099573151,2,0
1562457600000,0.7029957396929863,2,0
1562544000000,0.9110667871166246,2,0
1562630400000,0.6541769295336647,6,1
1562716800000,0.341788755956606,7,0
1562803200000,0.308429204932852,1,-1
1562889600000,0.8426354679802948,6,1
1562976000000,0.5420317944699895,7,0
1563062400000,0.0527650111193478,1,-1
1563148800000,0.7892903225806447,6,1
1563235200000,0.0533853002699658,1,-1
1563321600000,0.6777257525083613,2,0
1563408000000,0.8952864583333332,6,1
1563494400000,0.5903190454875227,1,-1
1563580800000,0.5427474651942303,6,1
1563667200000,0.5688809209284789,7,0
1563753600000,0.412082447355785,7,0
1563840000000,0.0822077897197155,7,0
1563926400000,0.5783495145631083,1,-1
1564012800000,0.3513198672439949,6,1
1564099200000,0.7391888686852729,7,0
1564185600000,0.1677301731996359,1,-1
1564272000000,0.875694783599621,6,1
1564358400000,0.3372455089820342,1,-1
1564444800000,0.5514602280005084,2,0
1564531200000,0.947242249459267,2,0
1564617600000,0.846343481138318,2,0
1564704000000,0.6236974141258198,2,0
1564790400000,0.7839199685380006,2,0
1564876800000,0.7730122950819663,2,0
1564963200000,0.8923265855880828,6,1
1565049600000,0.2309692028985505,1,-1
1565136000000,0.7809133226959247,2,0
1565222400000,0.8882560296846019,6,1
1565308800000,0.5206838694746576,7,0
1565395200000,0.0549790209790202,1,-1
1565481600000,0.8974563938592701,6,1
1565568000000,0.4692763522783675,7,0
1565654400000,0.1561456320857835,7,0
1565740800000,0.126132166952073,1,-1
1565827200000,0.6975045537340625,2,0
1565913600000,0.7398445351958581,6,1
1566000000000,0.4644193146149561,2,0
1566000000000,0.4644193146149561,2,0
1566086400000,0.5399523809523825,2,0
1566172800000,0.9784629133154616,6,1
1566259200000,0.5141809416350412,7,0
1566345600000,0.3007726210985805,7,0
1566432000000,0.703916666666665,1,-1
1566518400000,0.8695938477458177,6,1
1566604800000,0.4615428204450159,1,-1
1566691200000,0.5532943689411562,2,0
1566777600000,0.5027570965734758,6,1
1566864000000,0.3940294117647039,7,0
1566950400000,0.1719079069900712,7,0
1567036800000,0.4416831683168329,1,-1
1567123200000,0.6774790937237793,2,0
1567209600000,0.6320897785865909,2,0
1567296000000,0.6612258064516114,2,0
1567382400000,0.8508474576271187,2,0
1567468800000,0.6851896207584843,6,1
1567555200000,0.4593926965113857,7,0
1567641600000,0.2544222222222217,7,0
1567728000000,0.1967666397660965,1,-1
1567814400000,0.6209776194187704,6,1
1567900800000,0.4504031209362816,7,0
1567987200000,0.5701579586877298,7,0
1568073600000,0.3360031482210229,1,-1
1568160000000,0.6739225181598061,2,0
1568246400000,0.9173210048677888,6,1
1568332800000,0.6610489510489492,7,0
1568419200000,0.5701204087827613,7,0
1568505600000,0.462308762169684,7,0
1568592000000,0.6256678700360992,7,0
1568678400000,0.4068984284645185,7,0
1568764800000,0.3606505505632175,1,-1
1568851200000,0.8798958333333347,6,1
1568937600000,0.4881380629297411,7,0
1569024000000,0.3122153957354506,1,-1
1569110400000,0.7441603199591583,6,1
1569196800000,0.1991617152595451,7,0
1569283200000,0.347440338046807,7,0
1569369600000,0.4168481219379415,7,0
1569456000000,0.438176510845123,1,-1
1569542400000,0.7890517136974686,2,0
1569628800000,0.6298620623745642,6,1
1569715200000,0.4535723763748417,1,-1
1569801600000,0.9236042470426936,2,0
1569888000000,0.3651628689402061,2,0
1569974400000,0.9372670528537456,6,1
1570060800000,0.4923723723723697,7,0
1570147200000,0.581021063277781,7,0
1570233600000,0.6642609869154482,7,0
1570320000000,0.1877355165776561,1,-1
1570406400000,0.7958246579417015,6,1
1570492800000,0.3371005291005305,1,-1
1570579200000,0.8031351351351348,6,1
1570665600000,0.6253704026494705,7,0
1570752000000,0.0813217428102916,1,-1
1570838400000,0.3339333333333343,6,1
1570924800000,0.3947214881422243,1,-1
1571011200000,0.7812752219531904,6,1
1571097600000,0.2213738019169328,7,0
1571184000000,0.2829345850999387,1,-1
1571270400000,0.7225994180407369,6,1
1571356800000,0.4381417438710328,1,-1
1571443200000,0.3507656371658449,2,0
1571529600000,0.8275175644028111,6,1
1571616000000,0.2892600932083605,7,0
1571702400000,0.0671163461861136,7,0
1571788800000,0.2228761754437591,7,0
1571875200000,0.4491520309010794,1,-1
1571961600000,0.8998748261474273,2,0
1572048000000,0.3998799759951993,2,0
1572134400000,0.6322019316163418,6,1
1572220800000,0.0608273817544797,1,-1
1572307200000,0.7021338912133908,6,1
1572393600000,0.3759753442751245,7,0
1572480000000,0.4631097560975617,1,-1
1572566400000,0.8096787148594401,2,0
1572652800000,0.5508985229030072,6,1
1572739200000,0.433728030226359,1,-1
1572825600000,0.6975417253167105,6,1
1572912000000,0.4760199147533915,1,-1
1572998400000,0.4664222105814521,6,1
1573084800000,0.4204379562043822,7,0
1573171200000,0.1375752212389372,1,-1
1573257600000,0.5449329551315125,2,0
1573344000000,0.7287947833530526,6,1
1573430400000,0.2526011815536555,1,-1
1573516800000,0.7938202247191025,6,1
1573603200000,0.5253514231764523,7,0
1573689600000,0.2947562097516101,7,0
1573776000000,0.1839230769230758,1,-1
1573862400000,0.6365034965034996,2,0
1573948800000,0.5336240855374209,6,1
1574035200000,0.2867288961038959,7,0
1574121600000,0.6058526179103131,7,0
1574208000000,0.2638895037407599,7,0
1574294400000,0.2012509255904083,7,0
1574380800000,0.4981562499999995,1,-1
1574467200000,0.8755624456460093,6,1
1574553600000,0.0900743518183167,1,-1
1574640000000,0.689204696936327,2,0
1574726400000,0.4299268262433355,2,0
1574812800000,0.8202699386503073,6,1
1574899200000,0.2102120141342748,1,-1
1574985600000,0.7737953660036913,6,1
1575072000000,0.2734146341463424,7,0
1575158400000,0.5450956757571196,7,0
1575244800000,0.5313590143249438,7,0
1575331200000,0.3237314843996204,7,0
1575417600000,0.1864128843338209,1,-1
1575504000000,0.7134328358208956,2,0
1575590400000,0.7805143318247217,6,1
1575676800000,0.1207680984878909,1,-1
1575763200000,0.7150787776250385,6,1
1575849600000,0.1741114058355446,7,0
1575936000000,0.2675848303393203,7,0
1576022400000,0.5628670581954088,7,0
1576108800000,0.5485794131346057,1,-1
1576195200000,0.572491334855012,6,1
1576281600000,0.2003695576856453,1,-1
1576368000000,0.5743162281844224,6,1
1576454400000,0.1774522292993638,7,0
1576540800000,0.1669762695900151,1,-1
1576627200000,0.838636815920398,6,1
1576713600000,0.3277532266089142,1,-1
1576800000000,0.7710320284697504,6,1
1576886400000,0.3242580042065906,1,-1
1576972800000,0.9568258136188038,6,1
1577059200000,0.1193136844065744,7,0
1577145600000,0.3530610785295393,7,0
1577232000000,0.5301938282835353,7,0
1577318400000,0.1615085648481362,1,-1
1577404800000,0.8941034897713601,2,0
1577491200000,0.6131866392274827,2,0
1577577600000,0.4168850072780198,6,1
1577664000000,0.1381215469613261,7,0
1577750400000,0.2869878278758752,1,-1
1577836800000,0.3218534752661316,6,1
1577923200000,0.1423755907700869,1,-1
1578009600000,0.8875571203835494,2,0
1578096000000,0.6214432050990186,2,0
1578182400000,0.2302259887005649,2,0
1578268800000,0.9167595523652412,2,0
1578355200000,0.8710663884125038,6,1
1578441600000,0.3179145299145292,7,0
1578528000000,0.2214668584128651,1,-1
1578614400000,0.9962428842504752,6,1
1578700800000,0.0595027897450397,1,-1
1578787200000,0.9492827004219392,6,1
1578873600000,0.3886232246092352,1,-1
1578960000000,0.9096273532525893,2,0
1579046400000,0.7302825692237862,6,1
1579132800000,0.4894269749096105,1,-1
1579219200000,0.6523116925327069,2,0
1579305600000,0.6004383561643831,6,1
1579392000000,0.3215640263035838,7,0
1579478400000,0.5363962606884949,1,-1
1579564800000,0.8240199335548195,6,1
1579651200000,0.4050877192982481,7,0
1579737600000,0.2546053655752192,1,-1
1579824000000,0.6930556513343897,6,1
1579910400000,0.436341413729884,1,-1
1579996800000,0.9903534995531198,2,0
1580083200000,0.8012258064516122,2,0
1580169600000,0.9520275297619032,6,1
1580256000000,0.3667038243869007,1,-1
1580342400000,0.8265606595995263,6,1
1580428800000,0.4462071765403941,1,-1
1580515200000,0.5645398572440484,6,1
1580601600000,0.592415203204212,7,0
1580688000000,0.1513552847007449,7,0
1580774400000,0.4047239192186478,1,-1
1580860800000,0.7665673536308032,2,0
1580947200000,0.7306228064957472,2,0
1581033600000,0.540193548387094,2,0
1581120000000,0.8352816153028663,2,0
1581206400000,0.9500438212094654,6,1
1581292800000,0.2218287037037035,1,-1
1581379200000,0.838820378774515,2,0
1581465600000,0.4555790586990973,6,1
1581552000000,0.3562619047619028,1,-1
1581638400000,0.8623191087753096,6,1
1581724800000,0.1806968641114971,1,-1
1581811200000,0.6777459454209969,6,1
1581897600000,0.4952785000684276,1,-1
1581984000000,0.873455095772933,6,1
1582070400000,0.2708777777777787,1,-1
1582156800000,0.6569230769230772,2,0
1582243200000,0.617827569410616,6,1
1582329600000,0.6090512906470021,1,-1
1582416000000,0.8446376811594193,6,1
1582502400000,0.3535163813802175,7,0
1582588800000,0.1549176470588238,7,0
1582675200000,0.2038423791021908,1,-1
1582761600000,0.6629534677949925,6,1
1582848000000,0.5448571428571425,7,0
1582934400000,0.0002251829611608,1,-1
1583020800000,0.3565781710914431,2,0
1583107200000,0.8920149652592192,6,1
1583193600000,0.4059929276009673,7,0
1583280000000,0.4826066174518051,1,-1
1583366400000,0.7463185429180392,2,0
1583452800000,0.7933875338753344,6,1
1583539200000,0.1463456090651554,7,0
1583625600000,0.0375637150976593,7,0
1583712000000,0.5442353371094456,7,0
1583798400000,0.3956150977457903,1,-1
1583884800000,0.8833846153846165,6,1
1583971200000,0.1096685479040653,1,-1
1584057600000,0.8267728856305256,6,1
1584144000000,0.1997471770956118,1,-1
1584230400000,0.3166843783209351,6,1
1584316800000,0.6356005631972276,1,-1
1584403200000,0.6481484549747335,2,0
1584489600000,0.8989456419868789,2,0
1584576000000,0.7929096185521189,2,0
1584662400000,0.4376910569105688,6,1
1584748800000,0.5477083891718031,7,0
1584835200000,0.1219541150980907,1,-1
1584921600000,0.8545065789473688,2,0
1585008000000,0.8087811640349173,6,1
1585094400000,0.4477321048901493,1,-1
1585180800000,0.8420740740740729,6,1
1585267200000,0.168692721676782,7,0
1585353600000,0.6328869047619037,7,0
1585440000000,0.0372020829160817,1,-1
1585526400000,0.7239490583346825,2,0
1585612800000,0.441163355299014,2,0
1585699200000,0.9301285317932176,2,0
1585785600000,0.3757187017001548,6,1
1585872000000,0.296030500112133,1,-1
1585958400000,0.608049353701527,6,1
1586044800000,0.4369323915237112,1,-1
1586131200000,0.957230487680888,6,1
1586217600000,0.3144059160155735,1,-1
1586304000000,0.7825185185185176,6,1
1586390400000,0.6650242571255304,7,0
1586476800000,0.2140093923745441,1,-1
1586563200000,0.6339120998372209,2,0
1586649600000,0.3118136020151132,6,1
1586736000000,0.799628942486085,1,-1
1586822400000,0.5114428750223491,6,1
1586908800000,0.0495121951219505,1,-1
1586995200000,0.8779876130963096,6,1
1587081600000,0.3115793079821886,1,-1
1587168000000,0.840390411942014,6,1
1587254400000,0.3093801947280914,7,0
1587340800000,0.1616844349680169,1,-1
1587427200000,0.4458988764044937,2,0
1587513600000,0.9076777587327864,2,0
1587600000000,0.6439972144846802,2,0
1587686400000,0.513247938234778,2,0
1587772800000,0.3928010805680292,2,0
1587859200000,0.9686363636363652,2,0
1587945600000,0.9064616707880846,6,1
1588032000000,0.6606551952349404,1,-1
1588118400000,0.8597405941231375,6,1
1588204800000,0.206798866855524,1,-1
1588291200000,0.4788833535299117,2,0
1588377600000,0.8523346303501917,6,1
1588464000000,0.3732786885245898,7,0
1588550400000,0.8176635514018671,1,-1
1588636800000,0.7301857326119694,2,0
1588723200000,0.484277501585549,2,0
1588809600000,0.9229445506692158,6,1
1588896000000,0.2870739666424959,7,0
1588982400000,0.0492073557387435,7,0
1589068800000,0.4155285595714181,7,0
1589155200000,0.3734710743801657,1,-1
1589241600000,0.6274139005072539,2,0
1589328000000,0.8535065536106855,2,0
1589414400000,0.784503986866791,6,1
1589500800000,0.2392398148414362,1,-1
1589587200000,0.4382336956521751,2,0
1589673600000,0.6325145785474479,2,0
1589760000000,0.5552010210593501,2,0
1589846400000,0.7124831643864779,6,1
1589932800000,0.3593604651162796,7,0
1590019200000,0.3322330936382567,1,-1
1590105600000,0.7007230058077512,2,0
1590192000000,0.4589026697498401,6,1
1590278400000,0.0340133779264216,1,-1
1590364800000,0.7646168457292118,6,1
1590451200000,0.4444234583057898,1,-1
1590537600000,0.9493551431267688,2,0
1590624000000,0.9038159349719672,6,1
1590710400000,0.3526484051442259,1,-1
1590796800000,0.8965677520365961,6,1
1590883200000,0.2098622053422912,1,-1
1590969600000,0.8129767407886641,6,1
1591056000000,0.2617264976791046,1,-1
1591142400000,0.9268450383324603,2,0
1591228800000,0.7855339063549802,6,1
1591315200000,0.1467031963470314,1,-1
1591401600000,0.6631527335131135,2,0
1591488000000,0.8719327652837917,2,0
1591574400000,0.8922754491017977,6,1
1591660800000,0.6593811074918576,1,-1
1591747200000,0.6266722118250513,6,1
1591833600000,0.1967097532314919,1,-1
1591920000000,0.7166137826930734,2,0
1592006400000,0.8511792945105442,6,1
1592092800000,0.4114581126318931,1,-1
1592179200000,0.8819946967752978,2,0
1592265600000,0.7063128155249877,6,1
1592352000000,0.6959103504978813,7,0
1592438400000,0.5087081339712904,7,0
1592524800000,0.4244303626803261,1,-1
1592611200000,0.83909841553225,6,1
1592697600000,0.0936209597038282,1,-1
1592784000000,0.8124714163568043,6,1
1592870400000,0.3347555431209273,7,0
1592956800000,0.191536796536796,7,0
1593043200000,0.7259846810571876,7,0
1593129600000,0.4623242922193575,7,0
1593216000000,0.4927871379803989,1,-1
1593302400000,0.692722482917595,2,0
1593388800000,0.7869966718229948,6,1
1593475200000,0.5257297837413428,1,-1
1593561600000,0.7168475696083053,6,1
1593648000000,0.4551497080382696,7,0
1593734400000,0.237518565063415,1,-1
1593820800000,0.6363030141370953,6,1
1593907200000,0.6993378533761541,1,-1
1593993600000,0.9034724833897476,6,1
1594080000000,0.3082983788686055,1,-1
1594166400000,0.857991631799161,6,1
1594252800000,0.257950781722996,1,-1
1594339200000,0.8486076475477998,6,1
1594425600000,0.4608774683962683,1,-1
1594512000000,0.7746666666666666,6,1
1594598400000,0.2919610998390911,1,-1
1594684800000,0.8577518914374902,6,1
1594771200000,0.3194444444444499,7,0
1594857600000,0.4833426495248715,1,-1
1594944000000,0.6649144506287356,2,0
1595030400000,0.5008146639511287,2,0
1595116800000,0.8221814848762554,6,1
1595203200000,0.3289880689350476,1,-1
1595289600000,0.8324851717965833,2,0
1595376000000,0.9086925795052998,2,0
1595462400000,0.7284839272142015,6,1
1595548800000,0.4284397326572884,1,-1
1595635200000,0.8522964984083692,2,0
1595721600000,0.6107158351409997,2,0
1595808000000,0.7530538354820147,6,1
1595894400000,0.5039203815542735,1,-1
1595980800000,0.5435552541351133,6,1
1596067200000,0.7923598820059015,1,-1
1596153600000,0.7757438016528908,2,0
1596240000000,0.9066614664586584,6,1
1596326400000,0.3444634134184033,1,-1
1596412800000,0.5285102420856601,6,1
1596499200000,0.46260060725818,1,-1
1596585600000,0.9476400215138162,2,0
1596672000000,0.5924740740740715,6,1
1596758400000,0.4630234377657573,1,-1
1596844800000,0.8418334627198146,6,1
1596931200000,0.5804681253180207,1,-1
1597017600000,0.7174536324613263,6,1
1597104000000,0.3297283950617283,1,-1
1597190400000,0.8862294661190955,2,0
1597276800000,0.9752009184845022,6,1
1597363200000,0.585775802194752,1,-1
1597449600000,0.5746666666666654,2,0
1597536000000,0.9156763796190812,2,0
1597536000000,0.9156763796190812,2,0
1597622400000,0.7323622926871173,6,1
1597708800000,0.2230099677102342,7,0
1597795200000,0.4216912085039648,1,-1
1597881600000,0.8434090909090876,6,1
1597968000000,0.1160916902521752,1,-1
1598054400000,0.925482712894981,6,1
1598140800000,0.6570559968618205,1,-1
1598227200000,0.6801634627413408,6,1
1598313600000,0.3087925439473406,1,-1
1598400000000,0.7362522010023043,6,1
1598486400000,0.4395976027397236,1,-1
1598572800000,0.9407736303431676,6,1
1598659200000,0.2994232421155933,1,-1
1598745600000,0.9699616858237542,6,1
1598832000000,0.3445421848593841,1,-1
1598918400000,0.7594849304842756,6,1
1599004800000,0.2875376036854767,7,0
1599091200000,0.1198894659741649,1,-1
1599177600000,0.759430510278758,6,1
1599264000000,0.4613193281849116,1,-1
1599350400000,0.7418530714204639,2,0
1599436800000,0.9303593093793756,6,1
1599523200000,0.4704931972789109,1,-1
1599609600000,0.6580016022542077,2,0
1599696000000,0.6449141859788631,2,0
1599782400000,0.950860323886635,2,0
1599868800000,0.8224894595630539,6,1
1599955200000,0.3494514745731491,1,-1
1600041600000,0.8544991258416107,2,0
1600128000000,0.5526950179255755,2,0
1600214400000,0.6780999583121043,6,1
1600300800000,0.6479991990121162,7,0
1600387200000,0.5353257249433767,1,-1
1600473600000,0.6609671021133944,6,1
1600560000000,0.551616150318759,7,0
1600646400000,0.1745389958267735,1,-1
1600732800000,0.8038323244276605,6,1
1600819200000,0.2613843579047272,1,-1
1600905600000,0.902500372325462,6,1
1600992000000,0.6384551373048105,1,-1
1601078400000,0.4761148303642344,2,0
1601164800000,0.878783426388481,6,1
1601251200000,0.2164197530864222,1,-1
1601337600000,0.8831959252384801,6,1
1601424000000,0.6050703002008597,7,0
1601510400000,0.3770807453416132,7,0
1601596800000,0.6757500688136527,7,0
1601683200000,0.4257703081232512,1,-1
1601769600000,0.8310614525139576,2,0
1601856000000,0.9682496161438864,6,1
1601942400000,0.2714909090909085,1,-1
1602028800000,0.8859248341930633,2,0
1602115200000,0.9417764961033382,2,0
1602201600000,0.8040922942969086,2,0
1602288000000,0.5510000227019892,2,0
1602374400000,0.6608035714285734,2,0
1602460800000,0.6500793781135378,6,1
1602547200000,0.4691050583657568,7,0
1602633600000,0.5145533248749893,1,-1
1602720000000,0.6938146298873175,6,1
1602806400000,0.3497581708925688,1,-1
1602892800000,0.7136073802740516,2,0
1602979200000,0.9882856782970112,2,0
1603065600000,0.8256856476696385,2,0
1603152000000,0.6441420216746591,2,0
1603238400000,0.6718192270407962,2,0
1603324800000,0.5729503669218032,6,1
1603411200000,0.6598940216507896,1,-1
1603497600000,0.8146463114615978,6,1
1603584000000,0.3048268398268396,1,-1
1603670400000,0.6061290390662941,2,0
1603756800000,0.8009929557328886,6,1
1603843200000,0.3895087907110798,1,-1
1603929600000,0.7407566399867072,2,0
1604016000000,0.8020108832750743,2,0
1604102400000,0.55119825708061,6,1
1604188800000,0.5428082191780822,7,0
1604275200000,0.558028191196159,1,-1
1604361600000,0.9454885292912742,2,0
1604448000000,0.8433378746594008,2,0
1604534400000,0.9034193813238032,6,1
1604620800000,0.5213098236775819,7,0
1604707200000,0.336393954445469,1,-1
1604793600000,0.8151397285756569,6,1
1604880000000,0.5054521199466383,7,0
1604966400000,0.5799401352118478,1,-1
1605052800000,0.5944649872891143,2,0
1605139200000,0.945736950869942,2,0
1605225600000,0.6980953283426525,6,1
1605312000000,0.6095222149500006,7,0
1605398400000,0.4497631267272018,1,-1
1605484800000,0.8361909448818895,2,0
1605571200000,0.8490028921427608,2,0
1605657600000,0.4448941765414093,2,0
1605744000000,0.5534206006041574,2,0
1605830400000,0.8516062426756423,2,0
1605916800000,0.6012596604393563,6,1
1606003200000,0.7054181224432468,7,0
1606089600000,0.4804177545691906,1,-1
1606176000000,0.8151566414698369,6,1
1606262400000,0.2224119356871358,7,0
1606348800000,0.3525703787637105,7,0
1606435200000,0.6879965474625818,1,-1
1606521600000,0.8417230744977456,2,0
1606608000000,0.7923492082320173,2,0
1606694400000,0.9003140325473575,6,1
1606780800000,0.4048164165182734,1,-1
1606867200000,0.8637252964426879,2,0
1606953600000,0.7590311986863728,6,1
1607040000000,0.0886044359408949,1,-1
1607126400000,0.9566617429837516,2,0
1607212800000,0.8923623445825959,6,1
1607299200000,0.5096616026098895,7,0
1607385600000,0.1133590296299007,1,-1
1607472000000,0.9006740301342998,6,1
1607558400000,0.5315846487155705,7,0
1607644800000,0.6443642420877269,1,-1
1607731200000,0.8491637570584925,2,0
1607817600000,0.6627850488655226,2,0
1607904000000,0.7826361031518608,2,0
1607990400000,0.7239038461538467,2,0
1608076800000,0.9016042780748664,2,0
1608163200000,0.6097898832684824,2,0
1608249600000,0.8098868666994581,2,0
1608336000000,0.7538745101901551,6,1
1608422400000,0.3202591093117412,7,0
1608508800000,0.3954549626929275,1,-1
1608595200000,0.9822673047111964,6,1
1608681600000,0.4218399999999989,1,-1
1608768000000,0.940211363782184,2,0
1608854400000,0.9429386695766304,2,0
1608940800000,0.8421481772516616,6,1
1609027200000,0.2136884643644378,1,-1
1609113600000,0.6993638313080771,2,0
1609200000000,0.9836601307189542,2,0
